index,Product Title,Seller Name,Review,Rating
3049,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
3050,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
3051,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
3052,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
3053,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
3054,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['4.0 out of 5 stars']
3055,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['4.0 out of 5 stars']
3056,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['4.0 out of 5 stars']
3057,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['4.0 out of 5 stars']
3058,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['4.0 out of 5 stars']
3059,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['4.0 out of 5 stars']
3060,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['4.0 out of 5 stars']
3061,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['4.0 out of 5 stars']
3062,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['4.0 out of 5 stars']
3063,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['4.0 out of 5 stars']
3064,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['1.0 out of 5 stars']
3065,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['1.0 out of 5 stars']
3066,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['1.0 out of 5 stars']
3067,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['1.0 out of 5 stars']
3068,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['1.0 out of 5 stars']
3069,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['1.0 out of 5 stars']
3070,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['1.0 out of 5 stars']
3071,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['1.0 out of 5 stars']
3072,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['1.0 out of 5 stars']
3073,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['1.0 out of 5 stars']
3074,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
3075,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
3076,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
3077,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
3078,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
3079,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
3080,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
3081,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
3082,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
3083,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
3084,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['1.0 out of 5 stars']
3085,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['1.0 out of 5 stars']
3086,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['1.0 out of 5 stars']
3087,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Excellent good value and well made', '']",['1.0 out of 5 stars']
3088,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['1.0 out of 5 stars']
3089,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['1.0 out of 5 stars']
3090,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'loved it ,very good quality,had great fun with family.', '']",['1.0 out of 5 stars']
3091,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'As described ideal for 7 to 10 year old.', '']",['1.0 out of 5 stars']
3092,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['1.0 out of 5 stars']
3093,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['1.0 out of 5 stars']
3094,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['4.0 out of 5 stars']
3095,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['4.0 out of 5 stars']
3096,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['Read more'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['4.0 out of 5 stars']
